lipsUpperOuter_61,lipsUpperOuter_185,lipsUpperOuter_40,lipsUpperOuter_39,lipsUpperOuter_37,lipsUpperOuter_0,lipsUpperOuter_267,lipsUpperOuter_269,lipsUpperOuter_270,lipsUpperOuter_409,lipsUpperOuter_291,lipsLowerOuter_146,lipsLowerOuter_91,lipsLowerOuter_181,lipsLowerOuter_84,lipsLowerOuter_17,lipsLowerOuter_314,lipsLowerOuter_405,lipsLowerOuter_321,lipsLowerOuter_375,lipsLowerOuter_291,lipsUpperInner_78,lipsUpperInner_191,lipsUpperInner_80,lipsUpperInner_81,lipsUpperInner_82,lipsUpperInner_13,lipsUpperInner_312,lipsUpperInner_311,lipsUpperInner_310,lipsUpperInner_415,lipsUpperInner_308,lipsLowerInner_78,lipsLowerInner_95,lipsLowerInner_88,lipsLowerInner_178,lipsLowerInner_87,lipsLowerInner_14,lipsLowerInner_317,lipsLowerInner_402,lipsLowerInner_318,lipsLowerInner_324,lipsLowerInner_308,rightEyeLower3_143,rightEyeLower3_111,rightEyeLower3_117,rightEyeLower3_118,rightEyeLower3_119,rightEyeLower3_120,rightEyeLower3_121,rightEyeLower3_128,rightEyeLower3_245,rightEyebrowUpper_156,rightEyebrowUpper_70,rightEyebrowUpper_63,rightEyebrowUpper_105,rightEyebrowUpper_66,rightEyebrowUpper_107,rightEyebrowUpper_55,rightEyebrowUpper_193,leftEyeLower0_263,leftEyeLower0_249,leftEyeLower0_390,leftEyeLower0_373,leftEyeLower0_374,leftEyeLower0_380,leftEyeLower0_381,leftEyeLower0_382,leftEyeLower0_362,leftEyebrowUpper_383,leftEyebrowUpper_300,leftEyebrowUpper_293,leftEyebrowUpper_334,leftEyebrowUpper_296,leftEyebrowUpper_336,leftEyebrowUpper_285,leftEyebrowUpper_417,rightCheek_205,rightCheek_137,rightCheek_123,rightCheek_50,rightCheek_203,rightCheek_177,rightCheek_147,rightCheek_187,rightCheek_207,rightCheek_216,rightCheek_215,rightCheek_213,rightCheek_192,rightCheek_214,rightCheek_212,rightCheek_138,rightCheek_135,rightCheek_210,rightCheek_169,leftCheek_425,leftCheek_352,leftCheek_280,leftCheek_330,leftCheek_266,leftCheek_423,leftCheek_426,leftCheek_427,leftCheek_411,leftCheek_376,leftCheek_436,leftCheek_416,leftCheek_432,leftCheek_434,leftCheek_422,leftCheek_430,leftCheek_364,leftCheek_394,leftCheek_371,is_stroke_face
-0.705672111,-0.714793733,-0.805237387,-0.972565947,-1.740453399,-23.50632675,2.089010195,1.077529635,0.881255688,0.782403977,0.772974747,-0.850246621,-1.090699757,-1.639219245,-3.162192754,-40.06540403,3.797265641,1.835614212,1.205454705,0.935295392,0.772974747,-0.785479665,-0.907702121,-1.146547945,-1.633371118,-2.986123082,-26.92133979,3.956905523,1.940351329,1.316575045,1.029487901,0.877815923,-0.785479665,-0.943152688,-1.118642843,-1.558949418,-2.831973335,-23.82584415,3.789309404,1.847121974,1.2800259,1.068405835,0.877815923,0.359787781,0.296550758,0.258472644,0.26458483,0.371981576,0.561975248,0.845480371,1.261111346,1.927175255,0.491896096,0.612937181,0.753636455,0.959996965,1.323354039,2.395148637,2.335768717,3.01024335,-0.598376543,-0.591359014,-0.599468995,-0.630433179,-0.717557093,-0.871081026,-1.111920516,-1.337293047,-1.499246008,-0.554559966,-0.686769904,-0.842100917,-1.076047183,-1.507612521,-2.94504321,-2.931126733,-4.237787247,-0.042066862,0.083334826,0.092308423,0.072786503,-0.081764281,-0.051185575,-0.03902234,-0.094501685,-0.183403769,-0.322372456,-0.189629653,-0.156653364,-0.272323644,-0.423636497,-0.495819508,-0.355053986,-0.533872205,-0.704059596,-0.781617265,0.028201629,-0.117941097,-0.094540826,-0.271099931,-0.129786695,0.074046864,0.198237617,0.176478673,0.081087623,0.020895439,0.329300456,0.269455497,0.511283497,0.430915353,0.75428942,0.728157981,0.548024926,0.8115015,-0.327227567,0
-0.66769684,-0.670315304,-0.746047128,-0.881736039,-1.567434547,-21.47155721,1.893964762,0.984672003,0.825525801,0.743637844,0.740427079,-0.810747105,-1.054502996,-1.599221514,-3.074070543,-33.86088675,3.907626079,1.862219246,1.196224836,0.908495239,0.740427079,-0.746439046,-0.874884036,-1.105051608,-1.55637442,-2.809606234,-19.03907781,4.270308704,1.975989238,1.325356087,1.018583695,0.850108049,-0.746439046,-0.915626413,-1.100333615,-1.542438246,-2.787090924,-24.2133228,3.800215053,1.859979012,1.279921484,1.057459198,0.850108049,0.493179801,0.430725406,0.392453,0.409934251,0.568018748,0.824938349,1.165682506,1.648117718,2.423943356,0.620481501,0.733768738,0.873346362,1.096417453,1.506921038,2.776963898,2.770915699,3.696809087,-0.758912132,-0.764117435,-0.786327494,-0.842142609,-0.977308983,-1.190030656,-1.501693504,-1.768065784,-1.915081207,-0.661623881,-0.774106439,-0.913307561,-1.147807392,-1.593410666,-3.054716695,-3.174465551,-4.698121376,0.077257535,0.222093455,0.215657391,0.195229943,0.068441558,0.089791155,0.085521457,0.023290712,-0.071922371,-0.219570132,-0.047405444,-0.029239413,-0.147908204,-0.305149487,-0.390414527,-0.21430776,-0.389917916,-0.565139769,-0.61915028,-0.087854172,-0.235799245,-0.213621088,-0.442008061,-0.288678388,-0.082706908,0.079481921,0.073969749,-0.029691297,-0.096762863,0.234528696,0.159341632,0.426326526,0.334236194,0.66747575,0.632616312,0.438168549,0.704636793,-0.555994261,0
0.200610527,0.199736446,0.153614998,0.083003105,-0.107212191,-0.672192118,-9.022801561,1.750164785,1.224678623,1.018989254,1.032894067,0.08232121,-0.065373397,-0.2615393,-0.510488222,-0.925292307,-1.741957852,-4.899428384,6.527978606,1.901846237,1.032894067,0.165290919,0.144444993,0.072632885,-0.042826742,-0.235125323,-0.656783758,-1.751326249,-31.623529,3.000524588,1.658432644,1.372380294,0.165290919,0.054376496,-0.036351275,-0.186602288,-0.405822163,-0.804559343,-1.604197356,-4.589029102,9.312138035,2.93978789,1.372380294,1.247992692,1.135976596,1.083099768,1.138527869,1.492456056,2.279173502,4.251479548,18.58884074,-8.539644381,1.620685694,2.073423778,2.850411663,5.005777656,48.02308145,-4.314337223,-4.691709927,-3.637639025,-0.307969707,-0.315865387,-0.333342956,-0.371234937,-0.452755164,-0.56227887,-0.694680309,-0.784818435,-0.824512196,-0.251901197,-0.315919341,-0.38512017,-0.486257366,-0.641629454,-0.949665314,-0.985479173,-1.20500695,0.57494016,0.699893721,0.731715344,0.733649486,0.606927959,0.514489459,0.540684871,0.486716677,0.41042221,0.345352683,0.359747122,0.404074187,0.299902266,0.194057899,0.196327738,0.213849206,0.086557026,0.004393502,-0.063066482,0.221566968,0.090283883,0.09924228,-0.110763427,0.014222577,0.17188276,0.36175304,0.407625632,0.309209433,0.244218079,0.526492477,0.589585116,0.906635116,0.872632193,1.82901631,2.103946567,1.373108272,3.284879408,-0.206257717,0
-0.759573489,-0.774629875,-0.885538477,-1.085470029,-2.218835714,11.689457,1.555660496,0.843549588,0.687536684,0.60311049,0.586321915,-0.941272189,-1.260003492,-2.050693249,-5.199184007,9.539480408,2.449043967,1.380379456,0.934545736,0.718058466,0.586321915,-0.846068312,-0.988041021,-1.291621861,-1.958028035,-4.564609983,10.79430667,2.421822317,1.367200266,0.966034491,0.757598395,0.650222402,-0.846068312,-1.049059519,-1.287210747,-1.933783441,-4.558506846,9.356823927,2.272230656,1.311322369,0.945988606,0.79092151,0.650222402,0.418139216,0.372304967,0.343592946,0.368145429,0.529769432,0.797115158,1.159338299,1.660115792,2.408215118,0.539796378,0.644505567,0.774247105,0.989974154,1.388477502,2.548123609,2.622159737,3.441472345,-0.784906325,-0.800400983,-0.831780292,-0.896945825,-1.04019936,-1.261494153,-1.591758394,-1.861987469,-2.016550225,-0.654312707,-0.77332255,-0.92688712,-1.197540468,-1.729841383,-3.672136273,-3.793291662,-5.707290673,0.011058695,0.127238355,0.144883911,0.139492919,-0.003195657,-0.021021786,-0.001655002,-0.058146045,-0.155748782,-0.307941985,-0.175463004,-0.134673768,-0.262269883,-0.431799299,-0.511042551,-0.361019472,-0.565291404,-0.760100751,-0.860366408,-0.083814786,-0.223757104,-0.213666194,-0.436553278,-0.271641501,-0.06658725,0.079431003,0.07469045,-0.019684253,-0.076749338,0.214836846,0.169520055,0.386189509,0.319400804,0.592396407,0.579987741,0.4269584,0.652670262,-0.513304471,0
-0.717094949,-0.716434764,-0.792919248,-0.932148781,-1.793923595,17.648711,1.458539579,0.80739749,0.689052072,0.62539655,0.625295221,-0.8790654,-1.167354943,-1.857425085,-4.218476401,15.56739805,2.685218489,1.468497402,0.987865562,0.760832223,0.625295221,-0.797740453,-0.938499314,-1.214091654,-1.792569654,-3.906011139,16.87007529,2.656004881,1.458762845,1.036798027,0.821174758,0.702123183,-0.797740453,-0.991401648,-1.208845326,-1.771045145,-3.708536482,18.39381363,2.586841483,1.441510815,1.030329707,0.859918796,0.702123183,0.438367968,0.38861082,0.357649212,0.378152282,0.533080744,0.776456132,1.084640922,1.495967162,2.102264766,0.551381319,0.646306197,0.760130232,0.942002437,1.271068764,2.209633349,2.238395881,2.926568527,-0.789275068,-0.802482278,-0.833573806,-0.899687464,-1.050288324,-1.280836753,-1.622648914,-1.90561742,-2.051524698,-0.676252335,-0.793275823,-0.937514598,-1.190316745,-1.693590343,-3.623413483,-3.76428257,-6.043525761,0.052400828,0.175970089,0.179860885,0.168426876,0.04522804,0.04429633,0.04909741,-0.00799258,-0.101887395,-0.248986202,-0.094440407,-0.068660318,-0.188146816,-0.349914892,-0.433909554,-0.265101218,-0.450202634,-0.634424816,-0.703226253,-0.104057598,-0.242523729,-0.228196349,-0.457102807,-0.297312633,-0.096401568,0.053450906,0.052829596,-0.042479779,-0.1028892,0.198161102,0.139402483,0.370978505,0.294495439,0.574549429,0.550240289,0.389282249,0.612664347,-0.545640572,0
-0.705525717,-0.707722642,-0.781845241,-0.913296146,-1.601429886,-10.87722461,2.399521516,1.192784954,0.997846451,0.903498825,0.898801189,-0.836237542,-1.059470514,-1.546798776,-2.789604267,-14.22837075,4.791512062,2.115246871,1.374260571,1.06698546,0.898801189,-0.777576565,-0.907205748,-1.141460301,-1.579081356,-2.750997717,-11.19458634,5.823131808,2.383996019,1.587290716,1.220519024,1.017193776,-0.777576565,-0.947358086,-1.127498431,-1.550108685,-2.689065744,-12.59603583,4.919134745,2.21945969,1.521873886,1.257701346,1.017193776,0.47649663,0.428014579,0.397213311,0.421969446,0.59864994,0.901573582,1.332255676,2.001197519,3.23058183,0.608414281,0.729085635,0.883889903,1.146502749,1.680129258,3.660901029,3.800676687,5.604083745,-0.666941164,-0.680865279,-0.709737912,-0.767679042,-0.891090894,-1.073407182,-1.330687761,-1.534686909,-1.644261126,-0.545059519,-0.645282723,-0.768227074,-0.97207588,-1.346024782,-2.426156384,-2.527930862,-3.391911365,0.069134635,0.187113357,0.200220859,0.193241548,0.047964244,0.051367517,0.064073434,0.007991562,-0.088699537,-0.242665505,-0.085687363,-0.055695272,-0.172419898,-0.325357494,-0.410133152,-0.246613174,-0.411429137,-0.572507057,-0.623968061,-0.022581874,-0.160499598,-0.14849627,-0.361221734,-0.209199674,0.005042493,0.158595217,0.142051782,0.037787101,-0.02308515,0.316059174,0.232767098,0.505550575,0.405775045,0.744415552,0.697701659,0.507731749,0.765078025,-0.444350568,0
-0.806163279,-0.845662561,-1.002632342,-1.27015606,-2.380653504,-20.12335813,3.181128131,1.518398962,1.180702795,0.995811407,0.950632437,-0.993727648,-1.313007636,-2.010089554,-3.865339753,-27.68031118,5.484348832,2.448645626,1.544849258,1.167321501,0.950632437,-0.900404144,-1.055923326,-1.36241098,-1.963173354,-3.569031794,-21.81882696,5.332895908,2.454480417,1.629310582,1.246339949,1.060962259,-0.900404144,-1.092098162,-1.31126819,-1.861447075,-3.426995076,-24.72369237,4.86067145,2.275696142,1.552615393,1.287049438,1.060962259,0.704701089,0.628106146,0.582826145,0.623314106,0.879348883,1.32158997,1.988607992,3.055117121,5.067120402,0.924043094,1.129816134,1.390956434,1.821640628,2.68939341,5.826171879,6.007332165,8.984045091,-0.989528829,-1.00975911,-1.050848096,-1.13320068,-1.308770537,-1.56566969,-1.921312038,-2.206853979,-2.35999326,-0.827986428,-1.007670843,-1.227175666,-1.57619265,-2.216467235,-4.028496924,-4.089563859,-5.190259984,0.073398444,0.227771147,0.264861147,0.264700582,0.037656769,0.005671373,0.045559125,-0.028191166,-0.15672375,-0.347168157,-0.211321621,-0.14406145,-0.310118412,-0.517582192,-0.595105616,-0.452338695,-0.70350065,-0.919737576,-1.053498221,-0.026564364,-0.215738807,-0.21464738,-0.520706792,-0.284351813,0.019251943,0.219291715,0.205915404,0.07342379,0.000269767,0.411382263,0.367634476,0.682865474,0.591860762,1.03963102,1.048345665,0.798575825,1.20264054,-0.596954736,0
-0.677945872,-0.686341369,-0.773742825,-0.938825326,-1.877323078,12.6569125,1.405799579,0.770623331,0.640053383,0.571019287,0.565785062,-0.838099756,-1.116670581,-1.785696771,-4.105104566,14.06883863,2.557326652,1.382223581,0.919023742,0.698479463,0.565785062,-0.756207656,-0.877248714,-1.135089947,-1.681249948,-3.700071107,13.43591014,2.343814112,1.29920764,0.920768694,0.72889788,0.633524293,-0.756207656,-0.934181733,-1.142576897,-1.688217676,-3.680085731,13.47307871,2.333698677,1.305254084,0.93089581,0.775537429,0.633524293,0.417581087,0.374446857,0.347867694,0.372316042,0.528010535,0.778497258,1.112153569,1.57092081,2.268678599,0.535970219,0.640039271,0.767292589,0.979473799,1.371851808,2.525039548,2.568504721,3.293023749,-0.726734275,-0.745504741,-0.779894281,-0.846152665,-0.988010632,-1.194764826,-1.492372604,-1.730641628,-1.852836248,-0.602012179,-0.714691626,-0.8570015,-1.108789282,-1.599780909,-3.328810931,-3.478715191,-5.091671546,0.036615981,0.135761122,0.154697284,0.154050768,0.029058314,-0.002491309,0.016700799,-0.032681332,-0.119432823,-0.255093083,-0.143169212,-0.105449907,-0.219742293,-0.371114141,-0.441151709,-0.308088648,-0.485832043,-0.658950767,-0.738541998,-0.076190324,-0.196911512,-0.195788518,-0.414298565,-0.260320327,-0.071254079,0.072337885,0.077822309,-0.006590529,-0.056210102,0.205428153,0.178309025,0.379035525,0.320552244,0.587166963,0.582794774,0.433015425,0.659979557,-0.491589959,0
-1.451601403,-1.398546661,-1.483812236,-1.720897023,-3.264289019,31.44864696,2.549933447,1.476051234,1.275843933,1.173153602,1.181336884,-1.649966474,-2.013973336,-2.940413848,-6.031690621,49.72957453,4.664340944,2.435261614,1.661457876,1.345684096,1.181336884,-1.772546002,-2.069164583,-2.551316685,-3.644142915,-7.87310759,22.69788372,4.309631705,2.416341236,1.785673567,1.480652582,1.300173302,-1.772546002,-2.145250866,-2.517433804,-3.545194082,-7.642110266,20.87142709,4.22574607,2.437032345,1.786660105,1.53017001,1.300173302,0.706133634,0.586992086,0.516143222,0.537199131,0.807312662,1.380985212,2.567083889,5.737224053,37.82664784,0.946000375,1.164991125,1.4424737,1.929067782,3.083947972,11.69885996,16.85859042,-20.04410239,-0.500799964,-0.504225175,-0.519849094,-0.555091467,-0.63017899,-0.737539417,-0.882830577,-1.002136824,-1.071890012,-0.425910607,-0.551041619,-0.70137691,-0.91941427,-1.271158944,-2.062323442,-1.967140879,-2.073472907,-0.015206338,0.201901678,0.216557023,0.188834872,-0.113572772,-0.036780976,-0.006798871,-0.09712999,-0.256184627,-0.532345074,-0.275399143,-0.208324308,-0.400250517,-0.645462928,-0.793782696,-0.546639425,-0.819873981,-1.067443923,-1.181213587,0.14445429,-0.013839784,0.002564809,-0.179300749,-0.026149362,0.196867955,0.35248821,0.320467854,0.20079664,0.134681853,0.531210199,0.411959685,0.737072131,0.610628513,1.002661832,0.940281085,0.707593356,0.991686202,-0.199897557,0
-0.751084464,-0.762141613,-0.848009375,-0.994395916,-1.719629188,-9.235875706,2.886085996,1.345332604,1.115003992,0.991391104,0.974370832,-0.88266096,-1.109693835,-1.592032324,-2.728718191,-9.258848802,7.047260005,2.607899631,1.581716643,1.183238877,0.974370832,-0.8320498,-0.979178861,-1.210673278,-1.642131302,-2.746991873,-8.552655069,8.783181625,2.917572576,1.832750474,1.369773263,1.113693337,-0.8320498,-1.001559525,-1.175263287,-1.587898283,-2.643105364,-9.238942036,6.816196017,2.658143362,1.733643786,1.405404158,1.113693337,0.617820525,0.543940596,0.501136787,0.524941611,0.734397612,1.084459586,1.561315163,2.280015759,3.629595199,0.780616244,0.924868346,1.102886751,1.39944186,2.00184838,4.3430282,4.371811772,6.447986879,-0.805503306,-0.819591176,-0.852266496,-0.922280612,-1.080762349,-1.304204025,-1.597559681,-1.805738425,-1.890130235,-0.699499108,-0.808699273,-0.935967609,-1.13884249,-1.507075381,-2.570285122,-2.667052549,-3.6802022,0.109741635,0.281652805,0.27906377,0.258307375,0.090928792,0.123503278,0.122825577,0.050798337,-0.067196033,-0.250538096,-0.035397533,-0.012452114,-0.148629171,-0.32794168,-0.429053292,-0.223433562,-0.414721352,-0.600882863,-0.652322064,-0.0702281,-0.244777412,-0.224292095,-0.481322014,-0.296734951,-0.054829097,0.138375714,0.121663057,-0.008102116,-0.085320274,0.330164281,0.216533068,0.551961531,0.431106225,0.849674726,0.802544117,0.552866695,0.891491108,-0.574319168,0
-1.001726569,-1.008446962,-1.123863795,-1.33210302,-2.395627212,-22.14522139,3.240812483,1.638595558,1.371273987,1.23219139,1.225917204,-1.228983572,-1.600835335,-2.395533054,-4.462396551,-29.97263801,6.635689945,3.052003331,1.973862959,1.503906012,1.225917204,-1.112994284,-1.283822275,-1.622493289,-2.274880462,-4.067482295,-21.59653757,6.866806081,3.106234509,2.096832732,1.631682047,1.39187757,-1.112994284,-1.379634558,-1.663523175,-2.332967185,-4.181872887,-25.95366546,6.452328201,3.067726114,2.106291259,1.732024302,1.39187757,0.718946769,0.640979417,0.593097951,0.626573671,0.876333253,1.307858207,1.923729769,2.850607979,4.446082342,0.928853699,1.119774712,1.35606546,1.745178301,2.49962694,5.096397946,5.181269695,7.268173783,-1.030277043,-1.046923757,-1.087260735,-1.171008407,-1.356204993,-1.637979423,-2.04470698,-2.371870057,-2.554168604,-0.855003917,-1.021667345,-1.223675014,-1.554603853,-2.162514392,-4.003795567,-4.157266972,-5.652672588,0.083362086,0.260863053,0.287267789,0.275288922,0.052465206,0.045655196,0.071260742,-0.012946476,-0.156667766,-0.374513528,-0.17008042,-0.116779405,-0.296992155,-0.529689107,-0.64260175,-0.422109073,-0.683584921,-0.936015062,-1.03385016,-0.01504663,-0.230082786,-0.211841548,-0.537679771,-0.300583774,0.017197386,0.249736135,0.236934229,0.082676077,-0.009412362,0.477631253,0.389811246,0.777259011,0.649179701,1.160147785,1.11674965,0.831343966,1.245906291,-0.656287623,0
-0.328279496,-0.346143064,-0.433604025,-0.584330271,-1.289639642,9.664674415,0.990470918,0.513079894,0.388538204,0.314483198,0.299471078,-0.483641486,-0.750454185,-1.316863394,-3.063121675,12.65682336,2.023488035,1.052806249,0.641142638,0.427651467,0.299471078,-0.390728397,-0.484896843,-0.682551693,-1.089180033,-2.441757088,9.472530941,1.560233811,0.845474189,0.565553432,0.420291287,0.349284299,-0.390728397,-0.543769087,-0.708616475,-1.131820612,-2.559028045,9.279896003,1.607907282,0.878012081,0.589290074,0.466325311,0.349284299,0.576129446,0.513686159,0.478922745,0.506597477,0.699829504,1.013871527,1.419055668,1.99103871,2.965227844,0.707192035,0.825681631,0.976941952,1.227675994,1.71057839,3.311445663,3.379083881,4.756385438,-0.710278173,-0.724601747,-0.756861901,-0.822930801,-0.959422,-1.141566547,-1.391569446,-1.575024255,-1.64650823,-0.629089997,-0.739650378,-0.880134285,-1.111672452,-1.537823399,-2.835687112,-2.859726937,-3.722124859,0.153023184,0.291515664,0.285392684,0.269473476,0.173724123,0.151623806,0.150660718,0.092527,0.011115854,-0.084548285,0.009302028,0.035295806,-0.077416398,-0.216559365,-0.250424885,-0.159592735,-0.340661601,-0.498068933,-0.598079511,-0.117325825,-0.240146974,-0.226350161,-0.434417974,-0.292240699,-0.135769293,-0.004365434,0.014107539,-0.060110635,-0.113549702,0.09893071,0.098313638,0.249692798,0.224294855,0.440132014,0.473366591,0.337093286,0.561823047,-0.514426399,0
-0.764662416,-0.769337545,-0.877501948,-1.098623876,-2.603268325,4.368895533,1.088239138,0.629681034,0.515535304,0.450405709,0.444948978,-0.980955916,-1.355561301,-2.353593086,-8.147398659,5.270990447,1.895340827,1.114605012,0.750108947,0.563117315,0.444948978,-0.90371778,-1.069497404,-1.436898824,-2.332855471,-8.267727361,4.285497078,1.581901749,0.98417313,0.71657301,0.569624547,0.501225369,-0.90371778,-1.15212633,-1.435249253,-2.302365175,-8.018022648,4.42559671,1.644369114,1.006211873,0.735044655,0.616892257,0.501225369,0.40333062,0.34475296,0.312200252,0.332018,0.480958643,0.737913954,1.107250523,1.631525605,2.454006746,0.544129297,0.670966433,0.816850627,1.028672725,1.407746772,2.51593289,2.577623794,3.583908006,-0.661929317,-0.671366187,-0.695009515,-0.743234491,-0.84959762,-1.013186073,-1.257132101,-1.465072192,-1.592570339,-0.582688391,-0.722613616,-0.894810305,-1.16019303,-1.661777847,-3.370967562,-3.27754114,-4.342657549,-0.006200883,0.098266986,0.117162629,0.112483301,-0.025414372,-0.050454351,-0.02622031,-0.077520273,-0.164240992,-0.301362993,-0.205745601,-0.156718681,-0.280643865,-0.447039858,-0.518102979,-0.391402129,-0.601591878,-0.807940494,-0.927723047,-0.060675541,-0.171039931,-0.16751683,-0.351614416,-0.216859079,-0.046455655,0.070156881,0.072928336,0.000621291,-0.043194077,0.174678549,0.164329916,0.329781313,0.287914511,0.514648486,0.522540489,0.391699239,0.593407702,-0.411850203,0
-0.46338319,-0.463881913,-0.510200511,-0.594060337,-0.939515352,-2.252406134,16.06913859,2.310731667,1.779758976,1.571824818,1.573130958,-0.547920029,-0.679380536,-0.924504431,-1.365990296,-2.4277798,-7.635624662,8.635762,2.99327934,2.006196989,1.573130958,-0.506995104,-0.579160457,-0.702150381,-0.904730438,-1.296389226,-2.215367966,-5.649320932,17.66844889,4.037592712,2.480934746,1.906043046,-0.506995104,-0.602757295,-0.701290142,-0.903902236,-1.302489888,-2.314064487,-7.063567487,10.40375187,3.593737019,2.573708159,1.906043046,0.577617986,0.514897961,0.475158157,0.492335404,0.656590368,0.970971059,1.523711193,2.665056295,6.618098788,0.748988535,0.924320075,1.164190903,1.613554542,2.753230913,20.90356741,17.94319155,-60.85266282,-0.405410702,-0.410949339,-0.427083706,-0.462264716,-0.540961215,-0.656880314,-0.812008721,-0.931914488,-1.003035518,-0.33022788,-0.412108351,-0.505721199,-0.645569381,-0.870594758,-1.376388695,-1.422575873,-1.747559447,0.132847091,0.247757668,0.266456526,0.256021459,0.098815633,0.111437673,0.128164888,0.075891198,-0.010110446,-0.138903763,-0.016098332,0.014258267,-0.087608532,-0.211974429,-0.273926631,-0.153650398,-0.28533536,-0.401957765,-0.441592862,0.173065667,0.027211176,0.03856254,-0.150950693,-0.008786561,0.218296821,0.386414646,0.364655749,0.24512205,0.180063629,0.58421127,0.501034769,0.884624748,0.74338601,1.366920315,1.292622539,0.949067175,1.479847915,-0.210426228,0
-0.377830686,-0.388787641,-0.459773589,-0.580146015,-1.154135063,23.11140303,1.048899343,0.553462834,0.440778152,0.374302645,0.362960305,-0.522591489,-0.76257772,-1.289671211,-2.87014389,21.99443737,2.259762712,1.148012658,0.709190744,0.495750026,0.362960305,-0.439484983,-0.524066391,-0.698656597,-1.058349415,-2.198447532,21.7975825,1.810973294,0.960203967,0.65233324,0.499417001,0.421458077,-0.439484983,-0.577380123,-0.727411318,-1.104101027,-2.313167149,19.21929935,1.85352405,0.984497422,0.672712506,0.544312816,0.421458077,0.507139808,0.445166015,0.410854429,0.431356356,0.586068375,0.84237568,1.192384268,1.691534886,2.501268446,0.633056487,0.744737682,0.880535313,1.09174327,1.481771184,2.704632398,2.707448366,3.816386451,-0.686294702,-0.689141449,-0.706893985,-0.753381868,-0.868320414,-1.04989492,-1.316393575,-1.531218642,-1.649527721,-0.625856405,-0.735939632,-0.870340435,-1.089346029,-1.497267292,-2.798851059,-2.808863496,-3.99268003,0.119232928,0.243375011,0.239141553,0.224397314,0.133191766,0.115197044,0.11480838,0.061458358,-0.015358588,-0.113180372,-0.016618605,0.00725016,-0.098050889,-0.23122592,-0.275455486,-0.17370365,-0.342234409,-0.495059518,-0.583705002,-0.112630486,-0.233637185,-0.217011261,-0.415875067,-0.285600503,-0.12754471,0.005148333,0.019337313,-0.056535411,-0.110370207,0.114874535,0.099396109,0.269500796,0.228648131,0.462321595,0.4762775,0.333915896,0.558770019,-0.513389683,0
-0.777533766,-0.772574966,-0.846857857,-0.995083514,-1.833200829,940.2064618,1.819317155,0.989036233,0.837889095,0.761685947,0.765341562,-0.954975627,-1.253866697,-1.938809706,-4.007253831,73.66906851,3.562502361,1.834811677,1.212774961,0.933941453,0.765341562,-0.880261123,-1.015279876,-1.284049675,-1.839548543,-3.602591365,92.98901163,3.299810255,1.75589964,1.240956526,0.98808274,0.859749914,-0.880261123,-1.079587671,-1.296506244,-1.850471158,-3.614656817,78.46908911,3.293416215,1.752174282,1.244821542,1.045238457,0.859749914,0.47810549,0.418388106,0.380966999,0.4021353,0.571763915,0.857591941,1.257375617,1.839976393,2.792758589,0.622300064,0.753463174,0.915529446,1.170623743,1.637480178,3.096005547,3.141734051,4.37038143,-0.743786959,-0.75058054,-0.7743162,-0.829051518,-0.952699355,-1.143244747,-1.422449866,-1.661158958,-1.803599905,-0.627015311,-0.757175119,-0.920400132,-1.188849094,-1.68560851,-3.248090266,-3.283380072,-4.366801531,0.026767265,0.156348554,0.169788727,0.158952719,0.005638549,0.000679475,0.016418934,-0.044684944,-0.144944325,-0.300660095,-0.158807921,-0.120117272,-0.251883318,-0.42592371,-0.508670912,-0.347794466,-0.550651576,-0.745822368,-0.831372916,-0.033953347,-0.177798702,-0.164929068,-0.389032816,-0.228203128,-0.009318838,0.141638382,0.135809681,0.035411439,-0.026303558,0.291039851,0.23994339,0.493891015,0.411709573,0.744836876,0.72142773,0.532937032,0.803418449,-0.47439399,0
-0.750552065,-0.76200031,-0.858394489,-1.041988315,-2.178000243,8.463147732,1.390426271,0.797195862,0.66936155,0.596174283,0.589333316,-0.911520495,-1.193254771,-1.903445838,-4.582168405,10.78481463,2.44467923,1.353136823,0.914596447,0.709960463,0.589333316,-0.850809256,-1.022705304,-1.344329712,-2.055886659,-5.111775303,8.682450148,2.258142493,1.317441726,0.948625046,0.756136495,0.653420839,-0.850809256,-1.050201695,-1.280255171,-1.902416183,-4.442099095,9.402342504,2.222170182,1.283909214,0.932425365,0.787805346,0.653420839,0.471010606,0.406551892,0.369747514,0.388168939,0.542199828,0.803788066,1.182453018,1.750373842,2.715915156,0.609721242,0.731539213,0.874319789,1.089208788,1.502920019,2.835389256,2.875968595,4.167538703,-0.636390489,-0.643209422,-0.663168573,-0.707180191,-0.813053106,-0.982257658,-1.232372808,-1.440437107,-1.567290093,-0.563394181,-0.678657166,-0.814671126,-1.024856614,-1.42150397,-2.674609095,-2.674947289,-3.774653485,0.052651174,0.180548413,0.185957901,0.172892762,0.023753259,0.040881968,0.049681291,-0.007521657,-0.10211251,-0.256646729,-0.104004577,-0.072176292,-0.192570852,-0.352662905,-0.439967109,-0.276803271,-0.461185514,-0.641035273,-0.716212995,-0.042290432,-0.164774551,-0.154684551,-0.344336019,-0.206707405,-0.020279905,0.105888325,0.099915725,0.014861567,-0.036640994,0.230862636,0.185093551,0.390002061,0.324564353,0.581952023,0.568089622,0.422310281,0.634994069,-0.4091279,0
